train_10772,partly_cloudy primary water
train_10362,agriculture clear cultivation habitation primary road water
train_36850,agriculture clear primary
train_12410,partly_cloudy primary water
train_31965,agriculture clear cultivation primary
train_37846,agriculture clear primary water
train_20057,agriculture clear primary
train_19257,agriculture clear cultivation primary road
train_33907,clear primary
train_26311,clear primary
train_22815,partly_cloudy primary
train_6098,partly_cloudy primary
train_1571,haze primary
train_39848,clear primary road
train_27492,clear cultivation primary
train_34349,agriculture clear road
train_29919,agriculture clear primary road
train_9511,clear primary
train_28659,partly_cloudy primary
train_36234,partly_cloudy primary
train_30390,agriculture clear habitation primary road
train_1752,agriculture habitation partly_cloudy primary road
train_13942,clear primary road water
train_1460,clear primary
train_27242,agriculture clear primary road
train_36916,clear primary
train_40001,clear primary
train_29962,agriculture clear cultivation primary road water
train_2943,clear primary road water
train_2861,clear primary
train_8990,clear primary
train_5624,agriculture clear cultivation habitation primary road
train_14272,cloudy
train_32473,partly_cloudy primary road
train_22171,clear cultivation primary
train_12569,clear cultivation habitation primary
train_30239,clear primary
train_26593,agriculture clear primary road
train_28830,clear primary water
train_19357,agriculture clear primary road
train_23519,cloudy
train_10544,agriculture clear cultivation habitation primary road
train_10803,clear primary
train_38342,agriculture clear primary
train_29187,cloudy
train_34210,cloudy
train_34927,agriculture clear cultivation habitation primary road water
train_24953,agriculture clear cultivation primary road
train_31977,clear primary
train_33221,clear primary
train_39399,agriculture clear primary road
train_6492,agriculture clear primary road
train_37027,clear primary water
train_35894,artisinal_mine clear primary water
train_37769,partly_cloudy primary
train_25113,cloudy
train_39333,partly_cloudy primary
train_22248,clear primary
train_23119,clear primary
train_12126,clear primary
train_32274,clear primary
train_31743,clear cultivation primary
train_11632,agriculture clear primary
train_19557,clear cultivation primary water
train_752,partly_cloudy primary
train_40433,clear primary
train_3276,agriculture partly_cloudy primary road
train_39540,agriculture clear primary
train_27935,clear primary
train_4486,clear primary
train_27232,partly_cloudy primary
train_15227,agriculture clear primary road
train_10914,clear primary
train_34005,agriculture habitation partly_cloudy primary water
train_31163,haze primary
train_26402,bare_ground clear
train_3025,clear primary
train_9478,partly_cloudy primary
train_21074,clear primary
train_24419,clear primary
train_29451,clear habitation road
train_15279,agriculture haze primary
train_27832,agriculture clear primary
train_28000,agriculture partly_cloudy primary
train_14120,partly_cloudy primary
train_32808,agriculture clear habitation primary
train_26890,agriculture clear cultivation primary
train_7015,agriculture clear primary road
train_38184,haze primary water
train_17989,agriculture clear primary water
train_39790,clear cultivation habitation primary water
train_30061,clear primary
train_23182,haze primary
train_11928,agriculture clear primary road
train_4866,agriculture partly_cloudy primary
train_28449,clear primary water
train_18141,clear primary
train_22359,partly_cloudy primary
train_34552,clear primary
train_13271,clear primary water
train_10594,agriculture habitation partly_cloudy primary road water
train_19120,bare_ground clear habitation primary road
train_17669,clear primary
train_38699,clear cultivation primary
train_27874,agriculture clear primary water
train_15888,clear primary
train_21989,agriculture clear cultivation primary
train_17050,clear primary
train_11819,clear primary
train_35766,agriculture cultivation partly_cloudy primary road
train_8728,clear primary water
train_33079,partly_cloudy primary
train_7570,agriculture clear primary
train_8252,partly_cloudy primary
train_21828,partly_cloudy primary
train_37192,haze primary
train_39953,clear primary water
train_34578,clear habitation primary road
train_3125,cloudy
train_35503,clear primary
train_21594,agriculture clear road
train_2889,agriculture clear primary road
train_19851,clear primary
train_36159,partly_cloudy primary
train_8610,cloudy
train_6265,clear primary
train_31729,agriculture clear cultivation primary
train_31523,agriculture clear primary road water
train_36921,clear primary
train_27767,habitation haze primary water
train_12977,agriculture clear cultivation habitation primary road
train_12343,cloudy
train_3279,haze primary water
train_15346,clear primary
train_28521,partly_cloudy primary
train_35323,clear primary
train_13941,partly_cloudy primary water
train_20676,haze primary road water
train_14302,agriculture clear cultivation primary
train_36495,clear primary
train_21495,artisinal_mine clear primary water
train_3215,clear primary
train_20823,agriculture clear cultivation habitation primary road
train_14086,clear primary road
train_18883,partly_cloudy primary
train_26840,clear primary water
train_17994,haze primary
train_40136,bare_ground clear cultivation primary road selective_logging
train_33185,clear primary
train_8364,agriculture clear primary water
train_24452,clear primary
train_11598,agriculture clear primary road
train_28054,clear primary water
train_3778,clear primary
train_9475,clear primary
train_3587,partly_cloudy primary
train_30797,clear primary
train_34130,partly_cloudy primary
train_4809,cloudy
train_37073,agriculture clear primary water
train_18081,agriculture partly_cloudy primary water
train_1821,haze primary
train_28551,agriculture clear cultivation habitation primary
train_38371,agriculture clear primary
train_30639,agriculture clear primary water
train_22567,clear primary
train_39799,agriculture clear cultivation primary road
train_25812,partly_cloudy primary
train_21606,agriculture clear primary
train_3494,agriculture clear primary
train_39509,clear primary
train_27946,clear primary
train_1689,artisinal_mine clear primary water
train_21402,agriculture partly_cloudy primary
train_21163,clear primary
train_796,partly_cloudy primary
train_28971,clear cultivation primary water
train_14715,agriculture clear primary road
train_31960,haze primary
train_33869,clear primary water
train_11777,clear primary
train_14391,partly_cloudy primary
train_31583,clear primary
train_34522,clear primary
train_20805,agriculture clear primary road
train_33833,haze primary
train_6473,clear primary
train_5347,agriculture clear habitation primary road water
train_38902,agriculture clear habitation primary road
train_28542,agriculture clear primary road
train_21166,clear primary
train_10656,partly_cloudy primary
train_29142,partly_cloudy primary
train_13548,partly_cloudy primary water
train_6803,clear primary water
train_28970,agriculture partly_cloudy primary
train_14225,clear primary
train_18973,clear primary water
train_17627,agriculture clear habitation primary road
train_3996,clear primary
train_2045,clear primary
train_23327,agriculture clear primary road
train_28550,agriculture clear primary road
train_25331,clear primary road water
train_38,clear primary
train_30338,cloudy
train_9297,clear primary
train_20032,clear primary
train_39306,clear primary
train_24613,haze primary
train_18954,cloudy
train_35985,clear primary
train_32205,clear primary
train_29290,agriculture partly_cloudy primary
train_29593,clear primary
train_19544,agriculture clear habitation primary road
train_4689,agriculture clear cultivation primary
train_38448,clear primary water
train_1539,clear primary water
train_32906,haze primary
train_29695,clear primary
train_13298,partly_cloudy primary
train_9732,clear primary
train_17763,haze primary
train_3709,clear primary
train_19760,haze primary
train_23085,agriculture clear primary
train_7937,clear primary
train_29461,agriculture artisinal_mine clear primary
train_24798,clear primary
train_21669,clear primary
train_24289,agriculture clear primary road water
train_38111,clear primary road water
train_20258,clear primary
train_15192,clear primary
train_17329,clear primary road water
train_34952,agriculture clear cultivation primary road water
train_2078,clear primary
train_13985,clear primary
train_19576,clear primary
train_36959,clear primary
train_20667,agriculture clear cultivation habitation primary road water
train_27595,clear primary
train_24870,blow_down clear primary
train_24809,haze primary
train_34585,cloudy
train_35226,clear cultivation habitation primary road
train_18201,clear primary
train_8366,agriculture clear primary
train_12183,agriculture partly_cloudy primary road water
train_8481,cloudy
train_40405,clear primary road water
train_8375,agriculture partly_cloudy primary
train_35150,clear primary
train_10011,partly_cloudy primary
train_38415,clear primary water
train_20882,partly_cloudy primary water
train_13414,haze primary
train_40427,agriculture clear primary road
train_39313,clear primary
train_11090,agriculture haze primary water
train_29083,agriculture clear cultivation primary
train_29707,clear primary
train_28083,clear habitation primary road water
train_17921,agriculture clear primary road
train_25419,clear primary
train_21825,clear primary
train_17593,haze primary
train_5089,clear primary
train_25902,clear primary
train_11159,clear primary
train_40428,clear cultivation primary water
train_37012,clear primary
train_27157,partly_cloudy primary
train_17403,agriculture cultivation habitation partly_cloudy primary
train_19214,agriculture clear primary road water
train_31294,partly_cloudy primary
train_1614,partly_cloudy primary
train_28734,agriculture clear cultivation primary
train_26915,clear primary
train_32174,clear primary
train_39000,bare_ground clear
train_6884,clear primary
train_11103,agriculture clear habitation primary road
train_25243,partly_cloudy primary
train_8885,clear primary
train_38383,clear primary
train_24046,agriculture clear habitation primary road
train_2186,clear primary road water
train_20026,haze primary
train_11350,clear primary
train_8028,agriculture clear primary road
train_27153,clear primary
train_21457,clear primary
train_24021,clear primary
train_20642,agriculture clear cultivation primary
train_26562,cloudy
train_32342,clear primary
train_9040,clear primary water
train_13329,agriculture clear cultivation habitation primary road
train_1253,agriculture clear cultivation primary
train_10201,cloudy
train_10598,cloudy
train_38187,clear primary
train_15005,haze primary
train_2201,agriculture clear cultivation habitation primary road
train_24304,clear primary
train_39482,clear habitation primary water
train_31470,clear habitation primary road
train_26457,clear primary
train_3228,habitation haze primary water
train_939,clear primary
train_17,partly_cloudy primary
train_34478,clear primary
train_35560,clear primary
train_22340,bare_ground clear habitation primary road
train_5067,clear primary
train_18155,clear primary
train_33816,agriculture partly_cloudy primary
train_3028,clear primary road
train_34035,agriculture partly_cloudy primary road
train_18212,partly_cloudy primary
train_5026,agriculture clear cultivation habitation primary road
train_28308,agriculture clear primary
train_10929,agriculture clear cultivation habitation primary
train_4715,agriculture haze primary
train_17904,clear primary water
train_12870,clear primary
train_36938,cloudy
train_29584,clear primary
train_11438,agriculture clear habitation primary road
train_22304,agriculture clear primary water
train_14309,agriculture clear cultivation primary
train_39963,clear primary
train_5837,clear cultivation primary
train_23391,agriculture clear primary road
train_36703,clear primary
train_17719,agriculture clear primary
train_8475,clear primary
train_27697,agriculture partly_cloudy primary
train_18929,clear primary
train_17476,partly_cloudy primary
train_27856,clear primary
train_5457,agriculture clear cultivation habitation primary
train_7146,agriculture haze primary road
train_27477,clear primary
train_9895,agriculture clear primary water
train_26651,agriculture clear cultivation primary
train_2950,clear primary
train_14290,agriculture clear habitation primary road
train_23036,agriculture clear primary water
train_24789,partly_cloudy primary
train_18318,clear primary
train_31464,clear primary water
train_16323,agriculture clear cultivation primary road water
train_19616,clear cultivation primary
train_7192,cloudy
train_5296,clear primary
train_39098,agriculture clear primary water
train_34597,agriculture clear primary road
train_20910,clear primary road water
train_5573,agriculture clear cultivation primary
train_29799,clear primary water
train_27385,agriculture haze primary water
train_39281,agriculture cultivation partly_cloudy primary
train_38387,clear primary
train_25928,agriculture clear cultivation primary road
train_18151,partly_cloudy primary
train_10375,haze primary
train_16927,cloudy
train_33266,agriculture clear cultivation habitation primary
train_9170,cloudy
train_16619,agriculture clear cultivation primary road
train_13082,clear primary
train_2910,clear primary
train_19754,haze primary water
train_5577,clear primary
train_24432,agriculture clear cultivation primary
train_29435,clear primary
train_9601,agriculture clear primary water
train_37972,agriculture clear primary road water
train_13230,agriculture clear cultivation primary
train_9177,partly_cloudy primary
train_746,clear primary road selective_logging
train_769,agriculture habitation partly_cloudy primary
train_15982,agriculture clear habitation primary road
train_33337,agriculture partly_cloudy primary
train_23068,clear primary
train_35318,agriculture partly_cloudy primary
train_13134,agriculture clear cultivation primary
train_6937,haze primary
train_14802,clear primary road water
train_17218,clear primary
train_13038,agriculture cultivation haze primary
train_11608,clear primary
train_36659,partly_cloudy primary
train_12601,clear primary
train_14882,agriculture clear cultivation primary
train_10044,clear primary
train_20263,clear primary
train_2487,partly_cloudy primary
train_6529,clear primary
train_24084,clear primary
train_17910,agriculture clear habitation primary road
train_9664,artisinal_mine clear primary water
train_5079,agriculture bare_ground clear habitation primary road
train_14096,clear primary
train_9379,partly_cloudy primary
train_28632,haze primary
train_20965,clear primary
train_20833,clear primary
train_29015,clear primary
train_452,partly_cloudy water
train_29235,partly_cloudy primary
train_27383,clear primary
train_15592,clear primary road water
train_13752,clear primary
train_3384,clear primary
train_4181,partly_cloudy primary water
train_27186,clear primary
train_2711,clear cultivation primary
train_40280,haze primary water
train_22292,clear primary
train_6827,agriculture clear cultivation primary road
train_3399,agriculture clear cultivation primary
train_24574,agriculture clear primary road
train_24514,clear primary
train_16603,clear primary
train_30024,artisinal_mine partly_cloudy primary water
train_14281,artisinal_mine clear primary water
train_30002,clear primary water
train_13971,clear primary
train_1701,clear primary
train_38054,agriculture cultivation partly_cloudy primary road
train_17605,agriculture clear primary water
train_4426,partly_cloudy primary
train_20602,haze primary
train_33459,clear primary
train_17644,agriculture habitation partly_cloudy primary road
train_14669,clear primary
train_2777,clear primary
train_7746,clear primary
train_30188,clear primary
train_16894,agriculture clear primary water
train_35183,agriculture clear habitation primary road selective_logging
train_20510,agriculture clear primary road
train_12920,partly_cloudy primary
train_17797,cloudy
train_893,cloudy
train_7417,clear primary
train_15247,cloudy
train_13436,clear water
train_17428,agriculture bare_ground haze primary
train_7223,clear primary water
train_15275,agriculture clear primary water
train_36634,clear primary
train_5427,haze primary
train_22076,agriculture clear primary water
train_13773,partly_cloudy primary road water
train_32504,agriculture clear habitation road
train_16529,clear primary
train_11026,haze primary
train_11190,agriculture clear primary road
train_22316,clear primary
train_38606,cloudy
train_21461,agriculture partly_cloudy primary road water
train_30930,agriculture clear primary road
train_5097,agriculture clear cultivation primary road
train_12350,clear cultivation primary selective_logging water
train_12016,cloudy
train_38285,haze primary
train_6848,clear primary
train_12005,clear primary
train_3142,partly_cloudy primary
train_12374,partly_cloudy primary
train_21718,agriculture cultivation partly_cloudy primary
train_36375,haze primary
train_23541,clear primary
train_37504,agriculture partly_cloudy primary road
train_24461,clear primary
train_24651,agriculture bare_ground clear cultivation primary
train_31083,clear primary
train_12838,agriculture clear primary road
train_8376,agriculture clear habitation primary road water
train_31276,agriculture clear primary road
train_24549,clear primary
train_31291,partly_cloudy primary water
train_39920,cloudy
train_23653,partly_cloudy primary
train_15729,clear primary water
train_33387,agriculture clear cultivation primary
train_1817,clear primary
train_23850,agriculture clear
train_39948,agriculture clear cultivation primary road
train_30048,partly_cloudy primary
train_17315,clear primary water
train_6474,clear primary
train_12274,partly_cloudy primary
train_7911,haze primary
train_15741,clear primary
train_33747,agriculture clear primary road
train_17164,clear primary
train_21121,agriculture haze primary
train_23020,agriculture partly_cloudy road
train_16461,clear habitation primary road water
train_30917,agriculture clear primary road
train_20245,agriculture clear habitation primary road
train_9751,clear primary
train_6464,clear primary
train_17932,agriculture clear cultivation primary
train_29946,clear primary
train_39907,clear primary
train_34752,clear primary
train_3080,agriculture clear primary
train_24383,partly_cloudy primary
train_32286,agriculture clear habitation primary road
train_28793,agriculture partly_cloudy primary water
train_13442,cloudy
train_5292,clear primary
train_28914,partly_cloudy primary
train_10973,agriculture clear cultivation primary selective_logging
train_25583,clear primary road water
train_33912,agriculture clear primary road
train_18845,agriculture clear cultivation primary
train_3373,partly_cloudy primary
train_16268,clear primary water
train_2631,partly_cloudy primary water
train_2926,agriculture partly_cloudy primary
train_12118,agriculture clear primary road
train_32538,agriculture clear primary road
train_17200,cloudy
train_33458,agriculture clear habitation road
train_17368,clear primary
train_35396,clear primary
train_25933,partly_cloudy primary
train_32451,clear primary
train_1874,agriculture cultivation haze primary
train_2548,agriculture partly_cloudy primary water
train_26157,clear primary
train_20657,clear primary
train_18301,clear primary
train_36615,clear primary road water
train_27921,cloudy
train_2601,agriculture clear primary road
train_50,cloudy
train_12226,agriculture clear primary road
train_21405,agriculture clear cultivation primary
train_23582,clear primary
train_26008,agriculture clear habitation primary road
train_13567,clear primary
train_19299,cloudy
train_3565,clear primary
train_19949,clear primary
train_35030,clear primary road
train_20336,partly_cloudy primary
train_27954,clear primary water
train_25739,agriculture clear primary road
train_28892,haze primary
train_5521,clear primary
train_2181,clear primary
train_13925,clear primary
train_29155,clear cultivation primary
train_30198,clear primary
train_37235,clear primary road water
train_3730,clear primary water
train_16244,agriculture clear cultivation primary road
train_3824,clear primary
train_31472,clear cultivation primary
train_29523,cloudy
train_37670,cloudy
train_19524,partly_cloudy primary
train_12058,cloudy
train_290,clear water
train_13013,clear primary
train_27423,agriculture clear primary road
train_27913,agriculture clear cultivation habitation primary road
train_29818,partly_cloudy primary water
train_31658,clear primary
train_18420,agriculture clear habitation primary road
train_15307,clear primary selective_logging
train_30872,clear primary
train_36215,agriculture cultivation partly_cloudy primary
train_23797,agriculture clear cultivation primary slash_burn
train_27957,agriculture clear cultivation primary
train_11402,partly_cloudy primary
train_28700,agriculture partly_cloudy primary
train_19003,agriculture partly_cloudy primary
train_38449,agriculture clear primary
train_15157,clear primary
train_25830,agriculture cultivation partly_cloudy primary
train_17426,partly_cloudy primary road water conventional_mine
train_21565,clear primary
train_27711,clear primary selective_logging
train_39793,agriculture clear primary road
train_38210,clear primary
train_12023,agriculture cultivation partly_cloudy primary
train_16558,clear primary
train_31882,clear primary
train_1310,clear primary
train_14647,haze primary
train_26483,agriculture clear cultivation habitation primary water
train_4422,agriculture clear primary road
train_31069,clear primary
train_5358,clear primary
train_1789,agriculture partly_cloudy primary road
train_14642,clear primary
train_22403,agriculture clear primary road
train_11094,agriculture clear primary
train_14619,partly_cloudy primary
train_32303,clear primary
train_39757,agriculture clear habitation primary
train_37025,clear primary
train_30351,clear primary
train_34239,agriculture partly_cloudy primary
train_29765,agriculture cultivation haze primary
train_16237,clear primary
train_7239,agriculture clear habitation primary road
train_9537,agriculture clear habitation primary road
train_16691,clear primary road water
train_9657,agriculture clear primary road water
train_6577,haze primary
train_34148,clear primary
train_16027,agriculture partly_cloudy primary
train_28361,clear primary
train_3463,agriculture haze road
train_15662,clear primary
train_7442,clear primary
train_12042,clear primary
train_38194,partly_cloudy primary
train_33418,clear primary
train_31739,agriculture clear primary road
train_32252,clear primary
train_5789,clear primary
train_21809,agriculture clear primary
train_20875,clear primary
train_7695,partly_cloudy primary
train_19806,clear primary
train_11514,clear primary
train_18242,agriculture clear habitation primary road
train_30749,partly_cloudy primary water
train_20198,partly_cloudy primary
train_34161,clear primary
train_2091,agriculture clear cultivation primary slash_burn
train_28938,haze primary
train_23294,agriculture clear primary road
train_8070,partly_cloudy primary
train_4255,agriculture haze primary road
train_13580,clear primary
train_40127,agriculture partly_cloudy primary
train_6273,partly_cloudy primary
train_5063,clear primary
train_20123,agriculture clear primary road
train_19865,clear primary
train_14569,haze primary
train_18910,clear primary
train_20894,cloudy
train_27110,partly_cloudy primary
train_17383,agriculture cultivation partly_cloudy primary road
train_27846,clear primary
train_38457,agriculture clear primary road
train_22204,partly_cloudy primary water
train_18194,agriculture clear cultivation habitation primary road water
train_1818,agriculture partly_cloudy primary road
train_36732,clear primary
train_10251,clear cultivation primary
train_20767,clear primary
train_35155,clear primary
train_24609,clear primary
train_23688,agriculture clear cultivation habitation primary road water
train_29251,clear water
train_4668,clear primary
train_12368,agriculture clear primary road water
train_5923,clear primary
train_32710,clear primary water
train_7195,agriculture clear habitation primary road
train_775,haze primary
train_10058,agriculture clear primary water
train_18607,haze primary
train_22420,bare_ground clear primary
train_149,clear primary
train_22852,clear primary
train_5387,agriculture clear cultivation primary
train_23231,clear primary
train_37410,agriculture clear primary water
train_35666,agriculture clear primary road
train_15941,agriculture clear primary
train_12302,clear primary
train_40285,clear primary
train_8568,agriculture clear primary
train_39618,clear primary selective_logging water
train_38661,partly_cloudy primary
train_18063,agriculture clear primary road water
train_7613,agriculture clear primary
train_38038,haze primary
train_15213,agriculture clear primary
train_38435,agriculture habitation partly_cloudy primary water
train_13877,clear habitation primary water
train_37175,cloudy
train_4808,agriculture clear primary road water
train_14881,agriculture clear primary road
train_1193,clear primary
train_2027,agriculture clear habitation primary
train_2151,partly_cloudy primary
train_36788,clear primary
train_8844,agriculture clear habitation primary road
train_33138,agriculture clear habitation primary water
train_6126,clear primary
train_13970,clear primary
train_25070,agriculture bare_ground clear primary road
train_28513,clear primary
train_40178,clear primary
train_15357,clear primary
train_25789,clear primary
train_28295,haze primary water
train_37219,partly_cloudy primary water
train_16848,agriculture clear primary road
train_37603,clear primary
train_28057,cloudy
train_22127,partly_cloudy primary water
train_16998,agriculture partly_cloudy primary
train_5051,agriculture partly_cloudy primary water
train_32540,clear primary
train_4599,agriculture clear primary road water
train_1417,clear primary water
train_14026,agriculture clear primary water
train_5046,clear primary
train_32011,cloudy
train_330,agriculture clear primary water
train_26800,clear primary
train_28943,partly_cloudy primary
train_31084,clear cultivation primary road
train_11137,haze primary
train_2781,cloudy
train_17127,agriculture bare_ground clear cultivation primary water
train_21707,clear primary
train_15918,clear primary
train_28560,bare_ground clear
train_28189,clear primary
train_38004,partly_cloudy primary
train_11585,agriculture partly_cloudy primary
train_24580,clear primary
train_16732,clear primary
train_18953,agriculture clear primary road
train_5690,clear primary
train_37224,agriculture partly_cloudy primary slash_burn
train_23137,agriculture partly_cloudy primary road
train_18812,agriculture clear cultivation primary road
train_6297,clear primary
train_4587,cloudy
train_37952,agriculture clear habitation primary road
train_29891,agriculture clear habitation primary road
train_2469,agriculture cultivation partly_cloudy primary
train_28339,clear primary
train_16261,agriculture partly_cloudy road
train_22013,haze primary
train_15750,haze primary
train_3731,blooming clear primary
train_31618,agriculture clear habitation primary road
train_25825,partly_cloudy primary
train_5123,clear primary
train_28946,agriculture clear primary
train_20865,agriculture clear cultivation primary
train_34479,partly_cloudy primary road
train_23631,clear cultivation primary
train_9303,cloudy
train_10708,agriculture clear habitation primary
train_25057,clear primary
train_22504,clear primary
train_35242,clear primary
train_20424,clear primary
train_12011,partly_cloudy primary
train_4120,clear primary
train_18653,clear primary
train_25685,clear primary road water
train_20081,agriculture clear cultivation primary
train_35413,clear primary
train_3278,cloudy
train_26861,clear primary
train_6548,agriculture clear habitation primary road
train_36116,agriculture clear primary road water
train_39243,clear primary
train_4147,clear primary road selective_logging water
train_4268,clear habitation primary road water
train_11282,agriculture clear primary road
train_27172,clear primary
train_17166,agriculture cultivation partly_cloudy primary
train_39264,clear primary
train_9428,clear primary
train_36832,clear primary road water
train_987,agriculture haze primary
train_4335,clear primary water
train_5944,clear habitation road water
train_402,partly_cloudy primary selective_logging
train_17040,haze primary
train_36274,partly_cloudy primary water
train_23619,clear primary
train_21742,agriculture clear habitation primary road
train_13430,agriculture clear habitation primary road
train_16454,partly_cloudy primary
train_6986,clear primary
train_27746,bare_ground clear primary
train_29021,partly_cloudy primary water
train_17357,cloudy
train_9174,haze primary
train_1111,clear primary
train_27525,clear primary water
train_7604,clear cultivation primary water
train_35745,bare_ground clear primary
train_12214,partly_cloudy primary
train_7238,agriculture clear habitation primary road
train_34729,clear primary
train_26339,clear primary
train_25154,agriculture clear habitation primary road
train_26331,agriculture clear cultivation primary
train_17965,partly_cloudy primary
train_23051,partly_cloudy primary
train_6064,agriculture clear habitation primary road
train_5618,clear primary
train_16166,agriculture clear primary
train_4469,clear primary
train_32119,clear primary
train_1800,clear primary
train_16731,clear primary
train_23467,agriculture clear cultivation habitation primary road
train_33302,agriculture clear cultivation cultivation habitation primary road
train_35550,agriculture clear habitation primary road
train_2225,clear water
train_6631,partly_cloudy primary
train_22327,agriculture clear primary road
train_31480,agriculture clear primary
train_39555,clear cultivation primary
train_33766,clear primary road
train_32947,clear primary
train_24384,agriculture cultivation partly_cloudy primary
train_2667,agriculture artisinal_mine clear cultivation habitation primary road water
train_26973,clear primary road water
train_31082,cloudy
train_889,clear primary
train_11085,agriculture clear primary road water
train_38798,haze primary
train_20763,clear primary
train_33056,clear primary water
train_7143,agriculture clear cultivation primary
train_8715,agriculture clear cultivation primary water
train_14697,agriculture clear cultivation primary
train_34602,clear primary road
train_14466,clear primary
train_39615,clear cultivation primary
train_29982,clear primary
train_22067,clear primary
train_31756,cloudy
train_17535,clear primary
train_31843,clear primary
train_40134,agriculture clear habitation primary
train_22434,agriculture clear primary
train_38862,partly_cloudy primary
train_33701,agriculture clear cultivation primary road
train_15647,cloudy
train_22083,partly_cloudy primary
train_7381,clear primary
train_2380,cloudy
train_13951,clear primary
train_38946,agriculture clear primary road
train_1392,clear primary
train_23433,agriculture blooming clear primary
train_31214,partly_cloudy primary
train_9500,agriculture clear primary
train_22388,agriculture clear cultivation primary road water
train_36932,clear primary
train_14415,agriculture partly_cloudy primary water
train_30493,clear primary
train_7048,cloudy
train_11789,agriculture cultivation partly_cloudy primary
train_10022,clear primary
train_16290,agriculture clear primary road
train_39235,agriculture clear primary road
train_26123,agriculture clear habitation primary road
train_9000,clear primary
train_22893,bare_ground clear primary
train_30431,clear primary
train_37984,partly_cloudy primary
train_37334,partly_cloudy primary road
train_4129,agriculture clear primary road
train_21974,clear primary
train_14692,haze primary
train_5546,clear primary
train_19195,clear primary
train_14980,clear primary
train_19013,clear primary
train_12091,agriculture clear primary road
train_11774,partly_cloudy primary
train_223,clear primary
train_8269,agriculture clear primary road water
train_12308,agriculture clear cultivation habitation primary water
train_7165,clear primary water
train_38788,cloudy
train_28048,clear primary
train_35965,clear primary
train_39289,cloudy
train_24244,clear primary
train_40216,agriculture haze primary road
train_34609,partly_cloudy primary
train_34544,clear primary
train_35258,agriculture clear primary road
train_36905,clear primary water
train_11021,clear primary
train_28791,haze primary
train_29688,agriculture clear primary road water
train_3774,agriculture clear primary road selective_logging
train_433,clear primary
train_5169,partly_cloudy primary water
train_26287,clear primary
train_22242,partly_cloudy primary
train_16176,clear primary
train_19992,agriculture bare_ground clear cultivation primary
train_22896,agriculture clear habitation primary road water
train_3371,partly_cloudy primary
train_5651,clear cultivation primary water
train_4945,agriculture clear primary water
train_23279,agriculture cultivation habitation haze primary road
train_9402,clear primary water
train_36865,agriculture partly_cloudy primary road
train_35411,clear primary
train_39865,clear primary water
train_18676,agriculture haze primary road
train_37353,agriculture clear cultivation primary road
train_22092,agriculture clear primary road
train_36118,clear primary road
train_13667,agriculture clear cultivation primary road
train_25984,agriculture habitation haze primary road
train_4375,clear primary
train_27005,cloudy
train_38896,clear primary
train_35182,agriculture cultivation partly_cloudy primary
train_12828,haze primary
train_29470,agriculture clear cultivation primary
train_20741,agriculture clear primary
train_27842,clear primary
train_9982,clear primary
train_26867,clear primary
train_34810,agriculture clear primary
train_35164,clear primary water
train_21593,clear primary
train_21186,cloudy
train_12540,clear primary
train_3805,clear primary
train_16943,clear primary
train_1280,agriculture cultivation partly_cloudy primary
train_33528,agriculture clear primary
train_24464,clear primary selective_logging
train_26863,clear primary
train_15771,partly_cloudy primary
train_31797,clear primary
train_24438,agriculture haze primary water
train_15434,partly_cloudy primary water
train_29604,agriculture clear primary water
train_29437,clear primary
train_19735,agriculture partly_cloudy primary road
train_10054,agriculture clear primary road
train_14312,blooming clear primary
train_30148,agriculture clear habitation primary
train_32211,partly_cloudy primary road water
train_27844,clear primary
train_15504,agriculture clear primary
train_30374,clear primary
train_28722,haze primary water
train_31571,partly_cloudy water
train_14564,clear primary
train_34784,haze primary water
train_26579,partly_cloudy primary
train_35827,agriculture cultivation partly_cloudy primary
train_29308,agriculture partly_cloudy primary road
train_29694,clear cultivation primary
train_12236,clear primary
train_18199,agriculture clear habitation primary road
train_27055,agriculture cultivation partly_cloudy primary slash_burn
train_3241,clear primary
train_40169,clear primary
train_7917,agriculture clear road water
train_40261,clear primary
train_8518,clear primary
train_13333,agriculture clear habitation road
train_37168,clear primary
train_5415,agriculture partly_cloudy primary
train_3099,cloudy
train_33301,partly_cloudy primary
train_23203,blooming clear primary
train_36096,cloudy
train_28481,agriculture habitation partly_cloudy primary road
train_20072,clear primary
train_38742,agriculture partly_cloudy primary water
train_31598,agriculture clear habitation primary road
train_8285,agriculture partly_cloudy primary
train_6425,clear primary water
train_20770,clear primary water
train_40103,agriculture partly_cloudy primary water
train_8448,clear cultivation primary
train_24735,cloudy
train_10031,clear primary
train_4001,clear primary
train_26203,clear primary
train_34807,clear primary
train_4456,clear primary
train_37109,agriculture clear habitation primary road
train_6820,agriculture cultivation haze primary water
train_7876,partly_cloudy primary
train_15844,partly_cloudy primary water
train_4582,agriculture clear habitation primary
train_12168,agriculture clear primary road slash_burn
train_11263,bare_ground clear habitation primary road
train_34815,agriculture clear cultivation primary
train_21042,agriculture partly_cloudy primary road water
train_8987,partly_cloudy primary
train_21031,clear primary
train_37380,clear primary
train_22206,clear primary
train_30492,agriculture clear primary road
train_9243,partly_cloudy primary
train_27467,clear primary water
train_27915,agriculture clear primary slash_burn
train_34306,clear primary
train_33151,clear primary
train_28769,partly_cloudy primary
train_32094,agriculture clear habitation primary road
train_6691,clear primary
train_20782,clear cultivation primary
train_4054,agriculture clear cultivation habitation primary road
train_39689,clear primary
train_13449,clear primary
